Entity,Code,Year,"Outdoor ozone pollution (deaths per 100,000)","Household pollution (deaths per 100,000)","Outdoor particulate pollution (deaths per 100,000)"
Bahamas,BHS,12/31/2398,0.871709185,2.852152587,33.89921247
Bahamas,BHS,12/31/2399,0.845416697,2.603894139,32.93283059
Bahamas,BHS,12/31/2400,0.844159197,2.48800467,33.08234134
Bahamas,BHS,12/31/2401,0.867490542,2.428831573,33.48994159
Bahamas,BHS,12/31/2402,0.860854777,2.335941474,32.85781888
Bahamas,BHS,12/31/2403,0.865399764,2.193316551,33.26076016
Bahamas,BHS,12/31/2404,0.852067635,2.183111905,31.70537383
Bahamas,BHS,12/31/2405,0.846779506,2.149556969,31.12555763
Bahamas,BHS,12/31/2406,0.841401106,2.150109993,30.25395909
Bahamas,BHS,12/31/2407,0.856937096,2.088066179,30.82305089
Bahamas,BHS,12/31/2408,0.85527151,2.093738318,29.72467607
Bahamas,BHS,12/31/2409,0.856969511,2.020472157,29.44753377
Bahrain,BHR,12/31/2410,9.727463663,2.714422805,128.7831387
Bahrain,BHR,12/31/2411,10.17407548,2.44767445,130.8875725
Bahrain,BHR,12/31/2412,10.5303807,2.21380471,132.8157263
Bahrain,BHR,12/31/2413,10.6697369,2.082880224,132.3681087
Bahrain,BHR,12/31/2414,10.72324402,1.980650737,131.363467
Bahrain,BHR,12/31/2415,10.61764378,1.886206734,129.606924
Bahrain,BHR,12/31/2416,10.56253636,1.783235836,128.6939377
Bahrain,BHR,12/31/2417,10.44545889,1.738107342,127.6010265
Bahrain,BHR,12/31/2418,10.46730005,1.681833496,124.5879076
Bahrain,BHR,12/31/2419,9.622512285,1.586491184,117.113835
Bahrain,BHR,12/31/2420,8.663783159,1.366755824,107.6078193
Bahrain,BHR,12/31/2421,8.301210919,1.205047662,102.2327552
Bahrain,BHR,12/31/2422,8.132668843,1.09213094,99.39061652
Bahrain,BHR,12/31/2423,8.459876219,1.062390599,100.9228043
Bahrain,BHR,12/31/2424,8.432777858,1.001545101,99.83815117
Bahrain,BHR,12/31/2425,7.959128704,0.916375133,94.30270854
Bahrain,BHR,12/31/2426,7.207867925,0.817305161,87.6373523
Bahrain,BHR,12/31/2427,6.728120273,0.738227412,83.56781908
Bahrain,BHR,12/31/2428,6.039500764,0.671503868,78.24687896
Bahrain,BHR,12/31/2429,5.306391319,0.589740836,72.81070469
Bahrain,BHR,12/31/2430,4.715840371,0.542462029,69.73607886
Bahrain,BHR,12/31/2431,4.292679172,0.512413598,67.21083689
Bahrain,BHR,12/31/2432,3.894215135,0.423081483,66.77211931
Bahrain,BHR,12/31/2433,3.549150747,0.416210415,64.54687904
Bahrain,BHR,12/31/2434,3.358441807,0.414080681,62.21976112
Bahrain,BHR,12/31/2435,3.330467644,0.337508957,62.92676078
Bahrain,BHR,12/31/2436,3.297326387,0.314426245,61.14446484
Bahrain,BHR,12/31/2437,3.28021338,0.280331589,60.42661075
Bangladesh,BGD,12/31/2438,17.71108469,137.0398017,34.99990916
Bangladesh,BGD,12/31/2439,16.51019258,126.970053,34.13467235
Bangladesh,BGD,12/31/2440,16.63952679,125.1929097,34.70394927
Bangladesh,BGD,12/31/2441,16.23375784,120.7081551,34.95233509
Bangladesh,BGD,12/31/2442,15.77253938,117.0013461,35.08911229
Bangladesh,BGD,12/31/2443,15.72518217,116.6188472,35.7577213
Bangladesh,BGD,12/31/2444,15.22575902,113.1566513,36.20732697
Bangladesh,BGD,12/31/2445,14.67485617,109.9654748,36.62437921
Bangladesh,BGD,12/31/2446,14.23382379,107.123842,36.95449283
Bangladesh,BGD,12/31/2447,13.90731721,104.6857778,37.6117354
Bangladesh,BGD,12/31/2448,13.6573282,104.4810972,38.69094774
Bangladesh,BGD,12/31/2449,13.19780013,102.5696744,39.30573821
Bangladesh,BGD,12/31/2450,12.69691758,100.6576559,40.13139035
Bangladesh,BGD,12/31/2451,12.10392513,98.69248965,41.70145565
Bangladesh,BGD,12/31/2452,11.51729137,97.32454409,42.54416238
Bangladesh,BGD,12/31/2453,11.1361689,96.08044127,43.76546374
Bangladesh,BGD,12/31/2454,10.96784206,94.34176461,45.08085985
Bangladesh,BGD,12/31/2455,10.96987221,94.3809783,46.69137628
Bangladesh,BGD,12/31/2456,10.73758969,92.18782604,47.64936807
Bangladesh,BGD,12/31/2457,10.39242952,87.96068005,47.84943485
Bangladesh,BGD,12/31/2458,10.15840153,85.70344686,48.08127692
Bangladesh,BGD,12/31/2459,9.490533568,79.7443126,46.173865
Bangladesh,BGD,12/31/2460,8.91152257,73.86364468,45.07877381
Bangladesh,BGD,12/31/2461,8.710769219,71.56196616,42.28287385
Bangladesh,BGD,12/31/2462,8.741879076,68.14477137,44.1174516
Bangladesh,BGD,12/31/2463,8.559829606,65.06294835,43.27029064
Bangladesh,BGD,12/31/2464,8.49812807,63.76166043,40.63233232
Bangladesh,BGD,12/31/2465,8.542990754,61.98537817,41.48537925
Barbados,BRB,12/31/2466,0.061396014,0.345209269,50.50232307
Barbados,BRB,12/31/2467,0.062605161,0.321747804,50.30672185
Barbados,BRB,12/31/2468,0.064822095,0.293639419,50.06987727
Barbados,BRB,12/31/2469,0.067264778,0.271914691,50.29035247
Barbados,BRB,12/31/2470,0.070361127,0.251825917,50.99253732
Barbados,BRB,12/31/2471,0.069470911,0.231875104,49.80845465
Barbados,BRB,12/31/2472,0.069982979,0.208814113,48.70511475
Barbados,BRB,12/31/2473,0.0744281,0.194788567,49.41524003
Barbados,BRB,12/31/2474,0.076600054,0.17957416,48.641743
Barbados,BRB,12/31/2475,0.077056352,0.167733546,47.32057281
Barbados,BRB,12/31/2476,0.078329927,0.155893978,46.42875416
Barbados,BRB,12/31/2477,0.07849692,0.138702714,44.63457546
Barbados,BRB,12/31/2478,0.081681135,0.130965189,45.46479003
Barbados,BRB,12/31/2479,0.084170816,0.122866387,45.59390424
Barbados,BRB,12/31/2480,0.088161566,0.112675681,45.35477517
Barbados,BRB,12/31/2481,0.091047119,0.105793059,45.01142476
Barbados,BRB,12/31/2482,0.091120205,0.092899627,43.37451531
Barbados,BRB,12/31/2483,0.09031253,0.082549882,41.88636596
Barbados,BRB,12/31/2484,0.093414316,0.073662334,40.87497817
Barbados,BRB,12/31/2485,0.092435772,0.064288071,38.73469147
Barbados,BRB,12/31/2486,0.096258073,0.058275517,37.74911026
Barbados,BRB,12/31/2487,0.100983358,0.051146382,38.16152907
Barbados,BRB,12/31/2488,0.103788259,0.048065365,36.30362422
Barbados,BRB,12/31/2489,0.110159935,0.046688778,35.84601251
Barbados,BRB,12/31/2490,0.116129228,0.04610932,35.86221123
Barbados,BRB,12/31/2491,0.124387882,0.044727921,35.78020002
Barbados,BRB,12/31/2492,0.131438167,0.043512297,35.03706679
Barbados,BRB,12/31/2493,0.140741811,0.042679749,34.91535429
Belarus,BLR,12/31/2494,3.864961026,7.355077907,60.26838932
Belarus,BLR,12/31/2495,3.806931703,6.975739923,61.71953832
Belarus,BLR,12/31/2496,3.752758992,6.626728342,63.52505225
Belarus,BLR,12/31/2497,3.922478422,6.745991024,68.96790406
Belarus,BLR,12/31/2498,3.819565026,6.440269356,69.36959999
Belarus,BLR,12/31/2499,3.811322963,6.234662101,71.57659536
Belarus,BLR,12/31/2500,3.653481206,5.799746382,71.15651277
Belarus,BLR,12/31/2501,3.567332907,5.47752069,72.0690486
Belarus,BLR,12/31/2502,3.494756341,5.169474573,73.58650351
Belarus,BLR,12/31/2503,3.428180259,4.985364966,75.48059
Belarus,BLR,12/31/2504,3.097395373,4.425323422,71.11816509
Belarus,BLR,12/31/2505,3.018497864,4.261788014,74.50676364
Belarus,BLR,12/31/2506,2.838658288,4.140179747,78.12750235
Belarus,BLR,12/31/2507,2.488749917,3.679154055,75.33037352
Belarus,BLR,12/31/2508,2.311509191,3.302963492,73.74136498
Belarus,BLR,12/31/2509,2.163373695,3.102897485,74.5714618
Belarus,BLR,12/31/2510,1.911051873,2.574447201,71.65549836
Belarus,BLR,12/31/2511,1.680386835,2.133690997,67.54922883
Belarus,BLR,12/31/2512,1.537429531,1.859823286,66.9882691
Belarus,BLR,12/31/2513,1.40691855,1.616578384,67.03452776
Belarus,BLR,12/31/2514,1.305281228,1.450790405,66.98262958
Belarus,BLR,12/31/2515,1.229496434,1.279615343,66.76404057
Belarus,BLR,12/31/2516,1.074362872,1.047368497,58.13247678
Belarus,BLR,12/31/2517,0.97876457,0.971276748,55.9349159
Belarus,BLR,12/31/2518,0.933072786,0.894504561,53.32029531
Belarus,BLR,12/31/2519,0.959568309,0.771706223,51.15296711
Belarus,BLR,12/31/2520,0.973638607,0.739755462,49.26701121
Belarus,BLR,12/31/2521,1.008863458,0.692619198,49.2121131
Belgium,BEL,12/31/2522,3.109075522,0.684168523,37.02240271
Belgium,BEL,12/31/2523,3.123214604,0.616892833,35.62850588
Belgium,BEL,12/31/2524,3.172416115,0.567688526,34.8311363
Belgium,BEL,12/31/2525,3.299061515,0.533036636,34.21757724
Belgium,BEL,12/31/2526,3.299524103,0.489226113,33.21145828
Belgium,BEL,12/31/2527,3.351115416,0.46062028,32.53593298
Belgium,BEL,12/31/2528,3.323992553,0.427862237,31.62674291
Belgium,BEL,12/31/2529,3.303479882,0.400112985,31.16303239
Belgium,BEL,12/31/2530,3.263422433,0.384924119,30.68393828
Belgium,BEL,12/31/2531,3.20872772,0.366949275,30.15576
Belgium,BEL,12/31/2532,3.140855008,0.349426633,29.46669761
Belgium,BEL,12/31/2533,3.067550957,0.328102068,28.56524524
Belgium,BEL,12/31/2534,3.073263522,0.308060353,28.31541115
Belgium,BEL,12/31/2535,3.037163646,0.287146938,27.66360745
Belgium,BEL,12/31/2536,2.881419228,0.253325186,26.16466889
Belgium,BEL,12/31/2537,2.818672088,0.233091709,25.37384793
Belgium,BEL,12/31/2538,2.676897824,0.208842435,23.98422942
Belgium,BEL,12/31/2539,2.678896125,0.1938267,23.80606371
Belgium,BEL,12/31/2540,2.680159286,0.18401355,23.70113899
Belgium,BEL,12/31/2541,2.63609248,0.16904387,23.19846358
Belgium,BEL,12/31/2542,2.569852947,0.151369521,22.43060462
Belgium,BEL,12/31/2543,2.539579227,0.142484451,21.80438972
Belgium,BEL,12/31/2544,2.53983062,0.138608212,20.83643679
Belgium,BEL,12/31/2545,2.492846932,0.13258001,19.75961106
Belgium,BEL,12/31/2546,2.377050565,0.120039413,18.09862651
Belgium,BEL,12/31/2547,2.416210346,0.114447081,18.35943959
Belgium,BEL,12/31/2548,2.355315931,0.109058649,17.19982434
Belgium,BEL,12/31/2549,2.354590464,0.104423222,17.06045966
Belize,BLZ,12/31/2550,1.126065341,45.6800988,24.1845659
Belize,BLZ,12/31/2551,1.141252882,43.05797951,25.07578928
Belize,BLZ,12/31/2552,1.179161143,40.54984101,26.58036709
Belize,BLZ,12/31/2553,1.16811961,38.17169622,27.81873325
Belize,BLZ,12/31/2554,1.155569967,36.14521091,28.86672756
Belize,BLZ,12/31/2555,1.172551464,34.71090347,29.93982373
Belize,BLZ,12/31/2556,1.262729911,34.03456019,33.01146497
Belize,BLZ,12/31/2557,1.410162289,33.52361687,35.64465387
Belize,BLZ,12/31/2558,1.576924317,32.65526366,37.74578263
Belize,BLZ,12/31/2559,1.725959662,32.03327125,39.22344732
Belize,BLZ,12/31/2560,1.667157915,30.4249602,38.33372445
Belize,BLZ,12/31/2561,1.568116131,27.83226247,37.43080331
Belize,BLZ,12/31/2562,1.548316694,26.45290193,38.31945328
Belize,BLZ,12/31/2563,1.572927855,25.04916177,38.92502159
Belize,BLZ,12/31/2564,1.565065871,23.50549272,38.30808579
Belize,BLZ,12/31/2565,1.535947415,21.8903687,37.15176225
Belize,BLZ,12/31/2566,1.494729842,20.42796533,37.31884341
Belize,BLZ,12/31/2567,1.426169191,18.59446196,36.35708387
Belize,BLZ,12/31/2568,1.371255508,17.30518651,35.18864823
Belize,BLZ,12/31/2569,1.351329999,16.77494087,34.8188036
Belize,BLZ,12/31/2570,1.340741948,16.07895101,33.9512803
Belize,BLZ,12/31/2571,1.331770038,15.12590986,33.81697476
Belize,BLZ,12/31/2572,1.322840651,14.34591113,32.19697395
Belize,BLZ,12/31/2573,1.361819003,13.77991296,32.31918925
Belize,BLZ,12/31/2574,1.403831614,13.6273437,30.86269679
Belize,BLZ,12/31/2575,1.463003339,12.91867719,31.90160704
Belize,BLZ,12/31/2576,1.446960161,12.72231909,30.69540696
Belize,BLZ,12/31/2577,1.455705296,12.17698152,30.91941883
Benin,BEN,12/31/2578,3.303828206,150.2770072,20.05143274
Benin,BEN,12/31/2579,3.233730785,148.2260862,19.99613905
Benin,BEN,12/31/2580,3.145802111,146.1017382,19.92292956
Benin,BEN,12/31/2581,3.03695309,143.5305202,19.70868391
Benin,BEN,12/31/2582,2.952708468,141.582097,20.06426636
Benin,BEN,12/31/2583,2.85439069,140.4045879,19.99179716
Benin,BEN,12/31/2584,2.76327832,139.5470644,20.3040742
Benin,BEN,12/31/2585,2.642060288,136.7242545,20.55544203
Benin,BEN,12/31/2586,2.54694401,134.094561,20.91494933
Benin,BEN,12/31/2587,2.507324571,131.156912,21.27184731
Benin,BEN,12/31/2588,2.512368915,129.3568572,21.28781883
Benin,BEN,12/31/2589,2.519919125,127.6599967,21.2147528
Benin,BEN,12/31/2590,2.529844761,126.4608975,20.92043214
Benin,BEN,12/31/2591,2.533230258,124.2962093,20.14178203
Benin,BEN,12/31/2592,2.536128053,122.3272294,19.41669101
Benin,BEN,12/31/2593,2.529062578,118.9966894,18.83959335
Benin,BEN,12/31/2594,2.528481434,116.5415431,18.75010189
Benin,BEN,12/31/2595,2.53105769,113.6113698,18.76309109
Benin,BEN,12/31/2596,2.533759848,111.6905415,18.51749323
Benin,BEN,12/31/2597,2.552047319,110.1682941,18.51441903
Benin,BEN,12/31/2598,2.5733871,108.9888341,18.41879573
Benin,BEN,12/31/2599,2.608451507,107.5774116,18.65922207
Benin,BEN,12/31/2600,2.641251715,106.6627254,18.82602781
Benin,BEN,12/31/2601,2.657450337,104.4468826,18.69548177
Benin,BEN,12/31/2602,2.670197718,101.3005244,17.95969779
Benin,BEN,12/31/2603,2.664360173,94.75821376,23.0393575
Benin,BEN,12/31/2604,2.687136017,92.05337923,22.23829353
Benin,BEN,12/31/2605,2.700112176,89.36395534,22.26813856
Bermuda,BMU,12/31/2606,1.651185281,6.416255056,32.12250514
Bermuda,BMU,12/31/2607,1.568441828,5.99234331,30.24263748
Bermuda,BMU,12/31/2608,1.54659444,5.60537284,29.5120292
Bermuda,BMU,12/31/2609,1.568782652,5.282962634,29.10689854
Bermuda,BMU,12/31/2610,1.51924885,4.887708094,27.71245551
Bermuda,BMU,12/31/2611,1.442003746,4.422347208,25.90577237
Bermuda,BMU,12/31/2612,1.511026016,4.21061347,26.49986294
Bermuda,BMU,12/31/2613,1.481706322,3.810252543,26.02714333
Bermuda,BMU,12/31/2614,1.5121388,3.482103702,26.35784643
Bermuda,BMU,12/31/2615,1.504545262,3.224852876,26.30395906
Bermuda,BMU,12/31/2616,1.515672227,3.031314332,25.9804662
Bermuda,BMU,12/31/2617,1.481570323,2.79219859,24.85156862
Bermuda,BMU,12/31/2618,1.465635029,2.65132452,24.18640272
Bermuda,BMU,12/31/2619,1.462329147,2.530941199,23.69423692
Bermuda,BMU,12/31/2620,1.40463729,2.369491666,23.04816513
Bermuda,BMU,12/31/2621,1.359258821,2.188657678,22.18751291
Bermuda,BMU,12/31/2622,1.309471081,2.066161017,21.594092
Bermuda,BMU,12/31/2623,1.272313095,1.928895943,20.7412209
Bermuda,BMU,12/31/2624,1.244161659,1.809976842,20.01644621
Bermuda,BMU,12/31/2625,1.209438804,1.733466413,19.33294919
Bermuda,BMU,12/31/2626,1.188071401,1.649530635,18.69585531
Bermuda,BMU,12/31/2627,1.157537981,1.600642007,18.4238254
Bermuda,BMU,12/31/2628,1.166464036,1.555616679,17.76874473
Bermuda,BMU,12/31/2629,1.169569202,1.551539771,17.22314912
Bermuda,BMU,12/31/2630,1.170978127,1.512606748,16.4915903
Bermuda,BMU,12/31/2631,1.167755683,1.512030948,16.00233748
Bermuda,BMU,12/31/2632,1.138424628,1.518314821,15.32762119
Bermuda,BMU,12/31/2633,1.129340293,1.449133422,15.24663007
Bhutan,BTN,12/31/2634,19.5005617,129.8298352,30.76350986
Bhutan,BTN,12/31/2635,19.03627629,125.9083129,31.30750986
Bhutan,BTN,12/31/2636,18.61198715,122.6498535,32.22463954
Bhutan,BTN,12/31/2637,18.17637778,117.8103953,32.89347816
Bhutan,BTN,12/31/2638,17.7527872,112.7868255,33.31470607
Bhutan,BTN,12/31/2639,17.30912492,107.0547682,33.67623693
Bhutan,BTN,12/31/2640,16.67666164,100.9058101,33.73918574
Bhutan,BTN,12/31/2641,16.34596356,96.16061632,34.2474513
Bhutan,BTN,12/31/2642,15.91090718,90.48022819,34.54778335
Bhutan,BTN,12/31/2643,15.33678032,84.94023353,34.50419223
Bhutan,BTN,12/31/2644,14.97018912,81.27021388,34.62107273
Bhutan,BTN,12/31/2645,14.5147035,76.67123068,35.11010202
Bhutan,BTN,12/31/2646,14.092106,71.2263757,36.05749523
Bhutan,BTN,12/31/2647,13.79481862,66.81180173,37.14453721
Bhutan,BTN,12/31/2648,13.46771842,62.02112721,38.1581625
Bhutan,BTN,12/31/2649,13.22445903,57.64473333,39.10308284
Bhutan,BTN,12/31/2650,12.93928801,53.47458746,39.75687431
Bhutan,BTN,12/31/2651,12.72967645,49.76289944,40.4819336
Bhutan,BTN,12/31/2652,12.53233176,46.25850104,40.95411343
Bhutan,BTN,12/31/2653,12.41487494,42.90051985,41.62988617
Bhutan,BTN,12/31/2654,12.25302693,39.7978002,41.87629118
Bhutan,BTN,12/31/2655,12.10529227,37.31518414,41.56634078
Bhutan,BTN,12/31/2656,11.94821122,34.53508448,41.79492994
Bhutan,BTN,12/31/2657,11.81794116,32.36834074,41.64256547
Bhutan,BTN,12/31/2658,11.68040764,30.29518837,41.36639166
Bhutan,BTN,12/31/2659,11.54580024,28.25155321,41.20092854
Bhutan,BTN,12/31/2660,11.41427785,26.79193997,39.83484547
Bhutan,BTN,12/31/2661,11.32963327,24.59026121,40.63592738
Bolivia,BOL,12/31/2662,3.839144825,107.505011,29.57019642
Bolivia,BOL,12/31/2663,3.80338117,102.634614,30.24888049
Bolivia,BOL,12/31/2664,3.734393047,96.73604584,30.87931375
Bolivia,BOL,12/31/2665,3.686995201,92.1101731,31.26131316
Bolivia,BOL,12/31/2666,3.604152001,86.31600054,31.40054914
Bolivia,BOL,12/31/2667,3.545865665,81.53366913,31.3701221
Bolivia,BOL,12/31/2668,3.476171235,76.00632327,32.10564834
Bolivia,BOL,12/31/2669,3.436532051,71.71058118,32.65786906
Bolivia,BOL,12/31/2670,3.358172156,66.19974275,32.99792607
Bolivia,BOL,12/31/2671,3.295022297,61.6848682,33.19243573
Bolivia,BOL,12/31/2672,3.21822368,57.07744051,33.20891221
Bolivia,BOL,12/31/2673,3.142588511,53.20840108,33.67775472
Bolivia,BOL,12/31/2674,3.099793859,49.85410506,34.88333347
Bolivia,BOL,12/31/2675,3.0320473,46.36329827,35.70027288
Bolivia,BOL,12/31/2676,2.976261237,43.61712925,36.24848847
Bolivia,BOL,12/31/2677,2.934566728,41.09613175,36.52973301
Bolivia,BOL,12/31/2678,2.84892351,38.41355213,36.95296683
Bolivia,BOL,12/31/2679,2.79788178,36.45114826,37.44088654
Bolivia,BOL,12/31/2680,2.735044906,34.21808292,37.49800857
Bolivia,BOL,12/31/2681,2.676693799,32.29026554,37.30521762
Bolivia,BOL,12/31/2682,2.626427209,30.09919135,37.19949042
Bolivia,BOL,12/31/2683,2.588274052,28.62616657,36.05914175
Bolivia,BOL,12/31/2684,2.547426826,27.15365863,34.94046038
Bolivia,BOL,12/31/2685,2.504014158,25.28227294,34.97410192
Bolivia,BOL,12/31/2686,2.462539366,23.76670659,34.07341774
Bolivia,BOL,12/31/2687,2.423090392,22.54706513,32.38749619
Bolivia,BOL,12/31/2688,2.384647189,21.13459791,31.67899345
Bolivia,BOL,12/31/2689,2.366793908,19.63842884,32.43273565
Bosnia and Herzegovina,BIH,12/31/2690,3.729964903,62.5452565,25.23745177
Bosnia and Herzegovina,BIH,12/31/2691,3.933049242,66.07673674,27.27798124
Bosnia and Herzegovina,BIH,12/31/2692,4.018408556,67.86123749,28.26072948
Bosnia and Herzegovina,BIH,12/31/2693,4.027761761,68.43521159,28.70919594
Bosnia and Herzegovina,BIH,12/31/2694,3.957480826,67.28809315,28.58130693
Bosnia and Herzegovina,BIH,12/31/2695,3.821749961,64.02548606,28.42402767
Bosnia and Herzegovina,BIH,12/31/2696,3.579008548,57.63609721,28.67980758
Bosnia and Herzegovina,BIH,12/31/2697,3.304588701,50.35621729,29.11726241
Bosnia and Herzegovina,BIH,12/31/2698,3.011745427,43.21259026,29.25442938
Bosnia and Herzegovina,BIH,12/31/2699,2.924597832,39.92541912,30.77410637
Bosnia and Herzegovina,BIH,12/31/2700,2.853279963,37.49329569,31.52488628
Bosnia and Herzegovina,BIH,12/31/2701,2.812289215,35.01025777,32.54512822
Bosnia and Herzegovina,BIH,12/31/2702,2.764014954,33.09349391,32.93301654
Bosnia and Herzegovina,BIH,12/31/2703,2.654182976,30.49895385,32.56288816
Bosnia and Herzegovina,BIH,12/31/2704,2.608199676,28.97620954,32.5563902
Bosnia and Herzegovina,BIH,12/31/2705,2.69676058,28.54954828,34.27863976
Bosnia and Herzegovina,BIH,12/31/2706,2.666578579,27.90259124,34.47676228
Bosnia and Herzegovina,BIH,12/31/2707,2.73739204,28.00436048,36.22527734
Bosnia and Herzegovina,BIH,12/31/2708,2.647814485,26.13167771,35.19304937
Bosnia and Herzegovina,BIH,12/31/2709,2.670502612,25.86439772,35.78148713
Bosnia and Herzegovina,BIH,12/31/2710,2.636912564,25.18570329,35.38796574
Bosnia and Herzegovina,BIH,12/31/2711,2.608524574,23.84228646,36.69363178
Bosnia and Herzegovina,BIH,12/31/2712,2.586697553,23.71861944,35.21023201
Bosnia and Herzegovina,BIH,12/31/2713,2.6108398,23.76942531,35.0617402
Bosnia and Herzegovina,BIH,12/31/2714,2.631189106,23.90024878,34.37611706
Bosnia and Herzegovina,BIH,12/31/2715,2.656481738,23.27216393,35.69666184
Bosnia and Herzegovina,BIH,12/31/2716,2.629111617,22.97837797,34.09491768
Bosnia and Herzegovina,BIH,12/31/2717,2.6083783,22.08164444,34.10666537
Botswana,BWA,12/31/2718,6.404613526,83.61596663,24.15005687
Botswana,BWA,12/31/2719,6.276487538,79.28158194,24.69008832
